year,sex,age,value
2018,1,67,268738
2018,1,68,271970
2018,1,69,278608
2018,1,70,292024
2018,1,71,315843
2018,1,72,240337
2018,1,73,230038
2018,1,74,226476
2018,1,75,205959
2018,1,76,179879
2018,1,77,158067
2018,1,78,161540
2018,1,79,156343
2018,1,80,147733
2018,1,81,135514
2018,1,82,123492
2018,1,83,112133
2018,1,84,98000
2018,1,85,87528
2018,1,86,79030
2018,1,87,69067
2018,1,88,58264
2018,1,89,47498
2018,1,90,157788
2018,2,0,310525
2018,2,1,321522
2018,2,2,331803
2018,2,3,331559
2018,2,4,335065
2018,2,5,342703
2018,2,6,354215
2018,2,7,346678
2018,2,8,340812
2018,2,9,335524
2018,2,10,337926
2018,2,11,326534
2018,2,12,321037
2018,2,13,307963
2018,2,14,302888
2018,2,15,293801
2018,2,16,288845
2018,2,17,298838
2018,2,18,305833
2018,2,19,319387
2018,2,20,325703
2018,2,21,337190
2018,2,22,340570
2018,2,23,345682
2018,2,24,357841
2018,2,25,361973
2018,2,26,377446
2018,2,27,383724
2018,2,28,377887
2018,2,29,378914
2018,2,30,385662
2018,2,31,379770
2018,2,32,379553
2018,2,33,379662
2018,2,34,373224
2018,2,35,376544
2018,2,36,376552
2018,2,37,378172
2018,2,38,378447
2018,2,39,361914
2018,2,40,336944
2018,2,41,331604
2018,2,42,338908
2018,2,43,345283
2018,2,44,351339
2018,2,45,365570
2018,2,46,380534
2018,2,47,394820
2018,2,48,384788
2018,2,49,393836
2018,2,50,393074
2018,2,51,396933
2018,2,52,398868
2018,2,53,399900
2018,2,54,395242
2018,2,55,385802
2018,2,56,375868
2018,2,57,362172
2018,2,58,347088
2018,2,59,339029
2018,2,60,331290
2018,2,61,318785
2018,2,62,306696
2018,2,63,296404
2018,2,64,298013
2018,2,65,292661
2018,2,66,285237
2018,2,67,286641
2018,2,68,293101
2018,2,69,298811
2018,2,70,315080
2018,2,71,339855
2018,2,72,261886
2018,2,73,252895
2018,2,74,250366
2018,2,75,232313
2018,2,76,206575
2018,2,77,184848
2018,2,78,190485
2018,2,79,187117
2018,2,80,179519
2018,2,81,168751
2018,2,82,158153
2018,2,83,147147
2018,2,84,133314
2018,2,85,123624
2018,2,86,116217
2018,2,87,106926
2018,2,88,95694
2018,2,89,81854
2018,2,90,341488
2019,1,0,318032
2019,1,1,330498
2019,1,2,341237
2019,1,3,351961
2019,1,4,351485
2019,1,5,354203
2019,1,6,362354
2019,1,7,372474
2019,1,8,364988
2019,1,9,358451
2019,1,10,353295
2019,1,11,356875
2019,1,12,346084
2019,1,13,338473
2019,1,14,324729
2019,1,15,320136
2019,1,16,312196
2019,1,17,308481
2019,1,18,317299
2019,1,19,329605
2019,1,20,343299
2019,1,21,350146
2019,1,22,363299
2019,1,23,368538
2019,1,24,367439
2019,1,25,379476
2019,1,26,378348
2019,1,27,386287
2019,1,28,397627
2019,1,29,391384
2019,1,30,383561
2019,1,31,385056
2019,1,32,372291
2019,1,33,380182
2019,1,34,379462
2019,1,35,367496
2019,1,36,369690
2019,1,37,368265
2019,1,38,371334
2019,1,39,372326
2019,1,40,359127
2019,1,41,335868
2019,1,42,330048
2019,1,43,334463
2019,1,44,340690
2019,1,45,345438
2019,1,46,360139
2019,1,47,374925
2019,1,48,383998
2019,1,49,374793
2019,1,50,382825
2019,1,51,382177
2019,1,52,388890
2019,1,53,385907
2019,1,54,387129
2019,1,55,383317
2019,1,56,373848
2019,1,57,365399
2019,1,58,351591
2019,1,59,335458
2019,1,60,326766
2019,1,61,319229
2019,1,62,305649
2019,1,63,294176
2019,1,64,281418
2019,1,65,279798
2019,1,66,275399
2019,1,67,264766
2019,1,68,265055
2019,1,69,267782
2019,1,70,274011
2019,1,71,286743
2019,1,72,309763
2019,1,73,235096
2019,1,74,224537
2019,1,75,220465
2019,1,76,199616
2019,1,77,173892
2019,1,78,152100
2019,1,79,154637
2019,1,80,148853
2019,1,81,139989
2019,1,82,127560
2019,1,83,115258
2019,1,84,103797
2019,1,85,89716
2019,1,86,79284
2019,1,87,70627
2019,1,88,60819
2019,1,89,50404
2019,1,90,166234
2019,2,0,300826
2019,2,1,313558
2019,2,2,324359
2019,2,3,334174
2019,2,4,333507
2019,2,5,336919
2019,2,6,344388
2019,2,7,355464
2019,2,8,347216
2019,2,9,341749
2019,2,10,336438
2019,2,11,338878
2019,2,12,327705
2019,2,13,322455
2019,2,14,309314
2019,2,15,304454
2019,2,16,295300
2019,2,17,290912
2019,2,18,301574
2019,2,19,310275
2019,2,20,324830
2019,2,21,329430
2019,2,22,343669
2019,2,23,346904
2019,2,24,350309
2019,2,25,361180
2019,2,26,364387
2019,2,27,379124
2019,2,28,384736
2019,2,29,378860
2019,2,30,379105
2019,2,31,386611
2019,2,32,380646
2019,2,33,380499
2019,2,34,380541
2019,2,35,373947
2019,2,36,377262
2019,2,37,376800
2019,2,38,377977
2019,2,39,378545
2019,2,40,362127
2019,2,41,336646
2019,2,42,331751
2019,2,43,338783
2019,2,44,344794
2019,2,45,351131
2019,2,46,365461
2019,2,47,380281
2019,2,48,394731
2019,2,49,384915
2019,2,50,393753
2019,2,51,392996
2019,2,52,396581
2019,2,53,398167
2019,2,54,399036
2019,2,55,394299
2019,2,56,384817
2019,2,57,374686
2019,2,58,361033
2019,2,59,346203
2019,2,60,337691
2019,2,61,329792
2019,2,62,317256
2019,2,63,305076
2019,2,64,294782
2019,2,65,295946
2019,2,66,290651
2019,2,67,283061
2019,2,68,284178
2019,2,69,290104
2019,2,70,295606
2019,2,71,311295
2019,2,72,335315
2019,2,73,258165
2019,2,74,248795
2019,2,75,245774
2019,2,76,227591
2019,2,77,201831
2019,2,78,179947
2019,2,79,184833
2019,2,80,180860
2019,2,81,172748
2019,2,82,161532
2019,2,83,150373
2019,2,84,138943
2019,2,85,125011
2019,2,86,114723
2019,2,87,106772
2019,2,88,96951
2019,2,89,85471
2019,2,90,351039
2020,1,0,308815
2020,1,1,321378
2020,1,2,333560
2020,1,3,344089
2020,1,4,354452
2020,1,5,353655
2020,1,6,356004
2020,1,7,363986
2020,1,8,374129
2020,1,9,366587
2020,1,10,360144
2020,1,11,355213
2020,1,12,358555
2020,1,13,347682
2020,1,14,340280
2020,1,15,327124
2020,1,16,322370
2020,1,17,315497
2020,1,18,312761
2020,1,19,323700
2020,1,20,337659
2020,1,21,350920
2020,1,22,358420
2020,1,23,370801
2020,1,24,373901
2020,1,25,371883
2020,1,26,382502
2020,1,27,381754
2020,1,28,388663
2020,1,29,399614
2020,1,30,392851
2020,1,31,384813
2020,1,32,385952
2020,1,33,372700
2020,1,34,380096
2020,1,35,378573
2020,1,36,367247
2020,1,37,369196
2020,1,38,367387
2020,1,39,370566
2020,1,40,371661
2020,1,41,358524
2020,1,42,335609
2020,1,43,329766
2020,1,44,334708
2020,1,45,340715
2020,1,46,345236
2020,1,47,359601
2020,1,48,374360
2020,1,49,383296
2020,1,50,374154
2020,1,51,382152
2020,1,52,381638
2020,1,53,388278
2020,1,54,385096
2020,1,55,386043
2020,1,56,381939
2020,1,57,372235
2020,1,58,363185
2020,1,59,349191
2020,1,60,333011
2020,1,61,324227
2020,1,62,316683
2020,1,63,303232
2020,1,64,291336
2020,1,65,278378
2020,1,66,276173
2020,1,67,271510
2020,1,68,260801
2020,1,69,260852
2020,1,70,263006
2020,1,71,268821
2020,1,72,280766
2020,1,73,302439
2020,1,74,228895
2020,1,75,217830
2020,1,76,213013
2020,1,77,192013
2020,1,78,166567
2020,1,79,144651
2020,1,80,146189
2020,1,81,139908
2020,1,82,130442
2020,1,83,118033
2020,1,84,105446
2020,1,85,93860
2020,1,86,80158
2020,1,87,69745
2020,1,88,60874
2020,1,89,51545
2020,1,90,169548
2020,2,0,293098
2020,2,1,304098
2020,2,2,316666
2020,2,3,326927
2020,2,4,336364
2020,2,5,335535
2020,2,6,338730
2020,2,7,345954
2020,2,8,356419
2020,2,9,348459
2020,2,10,342943
2020,2,11,337660
2020,2,12,340266
2020,2,13,329091
2020,2,14,323745
2020,2,15,310632
2020,2,16,305653
2020,2,17,297528
2020,2,18,293850
2020,2,19,306756
2020,2,20,315496
2020,2,21,328567
2020,2,22,335796
2020,2,23,349599
2020,2,24,351363
2020,2,25,353228
2020,2,26,363407
2020,2,27,365436
2020,2,28,379850
2020,2,29,385156
2020,2,30,379113
2020,2,31,379925
2020,2,32,387224
2020,2,33,381253
2020,2,34,380725
2020,2,35,380382
2020,2,36,373787
2020,2,37,376713
2020,2,38,376427
2020,2,39,377931
2020,2,40,378222
2020,2,41,361624
2020,2,42,336647
2020,2,43,331442
2020,2,44,338100
2020,2,45,344586
2020,2,46,350995
2020,2,47,365074
2020,2,48,380075
2020,2,49,394701
2020,2,50,384751
2020,2,51,393563
2020,2,52,392445
2020,2,53,395838
2020,2,54,397436
2020,2,55,398256
2020,2,56,393381
2020,2,57,383788
2020,2,58,373754
2020,2,59,360010
2020,2,60,344951
2020,2,61,336192
2020,2,62,328213
2020,2,63,315661
2020,2,64,303307
2020,2,65,292765
2020,2,66,293735
2020,2,67,288334
2020,2,68,280496
2020,2,69,281256
2020,2,70,287053
2020,2,71,291941
2020,2,72,307142
2020,2,73,330413
2020,2,74,253652
2020,2,75,244025
2020,2,76,240429
2020,2,77,221693
2020,2,78,195845
2020,2,79,173926
2020,2,80,177589
2020,2,81,173173
2020,2,82,164396
2020,2,83,153030
2020,2,84,140983
2020,2,85,129198
2020,2,86,114852
2020,2,87,104116
2020,2,88,95623
2020,2,89,85372
2020,2,90,351519
1991,1,85,34056
1991,1,86,29428
1991,1,87,25079
1991,1,88,20991
1991,1,89,17193
1991,1,90,53884
1991,2,85,84539
1991,2,86,76875
1991,2,87,69191
1991,2,88,61398
1991,2,89,53436
1991,2,90,212707
1992,1,85,35897
1992,1,86,31019
1992,1,87,26435
1992,1,88,22126
1992,1,89,18122
1992,1,90,56798
1992,2,85,87618
1992,2,86,79674
1992,2,87,71710
1992,2,88,63634
1992,2,89,55382
1992,2,90,220452
1993,1,85,38168
1993,1,86,32981
1993,1,87,28107
1993,1,88,23526
1993,1,89,19269
1993,1,90,60390
1993,2,85,91206
1993,2,86,82936
1993,2,87,74647
1993,2,88,66239
1993,2,89,57650
1993,2,90,229480
1994,1,85,39546
1994,1,86,34172
1994,1,87,29122
1994,1,88,24375
1994,1,89,19965
1994,1,90,62571
1994,2,85,93294
1994,2,86,84836
1994,2,87,76356
1994,2,88,67756
1994,2,89,58970
1994,2,90,234735
1995,1,85,41467
1995,1,86,35832
1995,1,87,30536
1995,1,88,25559
1995,1,89,20934
1995,1,90,65610
1995,2,85,95876
1995,2,86,87183
1995,2,87,78469
1995,2,88,69631
1995,2,89,60601
1995,2,90,241231
1996,1,85,42776
1996,1,86,36963
1996,1,87,31501
1996,1,88,26366
1996,1,89,21595
1996,1,90,67682
1996,2,85,97470
1996,2,86,88633
1996,2,87,79774
1996,2,88,70789
1996,2,89,61609
1996,2,90,245242
1997,1,85,44325
1997,1,86,38302
1997,1,87,32641
1997,1,88,27321
1997,1,89,22377
1997,1,90,70132
1997,2,85,98962
1997,2,86,89990
1997,2,87,80995
1997,2,88,71873
1997,2,89,62552
1997,2,90,248996
1998,1,85,46308
1998,1,86,40016
1998,1,87,34102
1998,1,88,28543
1998,1,89,23379
1998,1,90,73271
1998,2,85,101426
1998,2,86,92230
1998,2,87,83011
1998,2,88,73662
1998,2,89,64110
1998,2,90,255195
1999,1,85,47899
1999,1,86,41390
1999,1,87,35273
1999,1,88,29524
1999,1,89,24182
1999,1,90,75788
1999,2,85,102873
1999,2,86,93546
1999,2,87,84196
1999,2,88,74713
1999,2,89,65024
1999,2,90,258835
2000,1,85,49278
2000,1,86,42581
2000,1,87,36288
2000,1,88,30373
2000,1,89,24878
2000,1,90,77969
2000,2,85,104286
2000,2,86,94831
2000,2,87,85352
2000,2,88,75739
2000,2,89,65917
2000,2,90,262391
